Fuel_ID,Equipment_ID,Usage_Date,Fuel_Liters
FUEL-203305,EQ-1009,2024-03-28,15.24
FUEL-203306,EQ-1007,2024-01-21,96.5
FUEL-203307,EQ-1086,2024-03-21,96.5
FUEL-203308,EQ-1006,2024-01-30,96.5
FUEL-203309,EQ-1044,2023-06-16,96.5
FUEL-203310,EQ-1041,2023-04-25,53.12
FUEL-203311,EQ-1062,2023-01-04,53.98
FUEL-203312,EQ-1008,2024-01-12,45.77
FUEL-203313,EQ-1035,2023-08-23,105.64
FUEL-203314,EQ-1022,2023-04-29,96.5
FUEL-203315,EQ-1127,2023-07-05,152.94
FUEL-203316,EQ-1007,2023-02-22,116.03
FUEL-203317,EQ-1061,2023-12-30,161.47
FUEL-203319,EQ-1129,2023-07-07,96.5
FUEL-203320,EQ-1139,2024-02-03,96.5
FUEL-203321,EQ-1073,2023-11-25,30.34
FUEL-203322,EQ-1094,2023-06-30,158.52
FUEL-203323,EQ-1034,2024-04-21,125.02
FUEL-203324,EQ-1140,2023-10-08,16.45
FUEL-203325,EQ-1017,2023-07-30,118.59
FUEL-203326,EQ-1052,2023-12-17,142.15
FUEL-203327,EQ-1109,2023-06-20,148.84
FUEL-203328,EQ-1058,2023-06-23,128.63
FUEL-203329,EQ-1075,2023-08-22,58.79
FUEL-203330,EQ-1071,2023-07-13,96.5
FUEL-203331,EQ-1128,2023-05-27,65.71
FUEL-203334,EQ-1049,2023-03-16,164.0
FUEL-203335,EQ-1004,2023-02-01,104.27
FUEL-203336,EQ-1079,2023-07-18,179.22
FUEL-203337,EQ-1044,2024-05-08,56.19
FUEL-203338,EQ-1142,2023-04-03,150.83
FUEL-203339,EQ-1019,2023-10-13,110.79
FUEL-203340,EQ-1123,2023-06-15,106.84
FUEL-203341,EQ-1057,2023-08-19,88.37
FUEL-203342,EQ-1028,2024-04-01,61.57
FUEL-203343,EQ-1132,2024-04-04,96.5
FUEL-203344,EQ-1110,2023-04-12,131.91
FUEL-203345,EQ-1113,2024-01-05,70.56
FUEL-203346,EQ-1056,2023-07-24,96.5
FUEL-203347,EQ-1045,2024-04-30,96.5
FUEL-203348,EQ-1078,2023-11-19,154.33
FUEL-203349,EQ-1022,2023-11-25,134.71
FUEL-203350,EQ-1061,2023-12-13,73.0
FUEL-203351,EQ-1037,2023-06-25,34.34
FUEL-203352,EQ-1056,2023-06-06,96.5
FUEL-203353,EQ-1097,2024-04-29,24.89
FUEL-203354,EQ-1064,2023-12-21,123.49
FUEL-203355,EQ-1035,2024-01-03,152.22
FUEL-203357,EQ-1122,2023-07-22,121.11
FUEL-203358,EQ-1060,2024-02-04,172.03
FUEL-203359,EQ-1117,2023-10-28,126.47
FUEL-203360,EQ-1117,2023-01-31,17.2
FUEL-203361,EQ-1006,2023-02-18,125.91
FUEL-203362,EQ-1073,2024-09-04,96.5
FUEL-203363,EQ-1147,2023-05-19,149.55
FUEL-203364,EQ-1125,2023-03-04,175.39
FUEL-203365,EQ-1023,2023-07-08,78.67
FUEL-203366,EQ-1086,2023-11-28,141.34
FUEL-203367,EQ-1106,2024-04-21,123.85
FUEL-203368,EQ-1124,2024-02-24,173.9
FUEL-203369,EQ-1019,2024-02-19,142.09
FUEL-203370,EQ-1048,2024-05-12,95.69
FUEL-203371,EQ-1013,2023-08-12,168.0
FUEL-203372,EQ-1146,2024-01-17,29.76
FUEL-203373,EQ-1061,2023-01-21,175.51
FUEL-203374,EQ-1085,2024-02-01,85.74
FUEL-203375,EQ-1072,2024-09-03,96.5
FUEL-203376,EQ-1081,2023-09-04,96.5
FUEL-203378,EQ-1125,2023-05-24,88.13
FUEL-203379,EQ-1067,2023-06-02,36.42
FUEL-203380,EQ-1138,2023-11-29,90.87
FUEL-203381,EQ-1062,2023-10-02,114.1
FUEL-203382,EQ-1144,2023-01-23,80.45
FUEL-203383,EQ-1027,2023-01-02,144.05
FUEL-203384,EQ-1031,2023-11-05,157.18
FUEL-203385,EQ-1111,2023-11-02,146.99
FUEL-203386,EQ-1014,2023-11-04,114.28
FUEL-203387,EQ-1029,2023-12-18,96.5
FUEL-203388,EQ-1130,2024-03-06,125.83
FUEL-203390,EQ-1109,2023-01-19,127.77
FUEL-203391,EQ-1053,2023-10-10,127.06
FUEL-203392,EQ-1034,2023-08-27,25.67
FUEL-203393,EQ-1139,2024-03-12,96.5
FUEL-203394,EQ-1102,2023-07-04,142.16
FUEL-203395,EQ-1119,2023-10-07,56.94
FUEL-203396,EQ-1128,2023-04-18,36.46
FUEL-203397,EQ-1085,2023-08-07,142.52
FUEL-203398,EQ-1062,2023-07-25,96.5
FUEL-203399,EQ-1016,2023-10-18,96.5
FUEL-203400,EQ-1055,2023-09-26,96.5
FUEL-203402,EQ-1002,2024-01-21,67.93
FUEL-203403,EQ-1142,2023-05-31,25.43
FUEL-203404,EQ-1113,2024-04-29,31.18
FUEL-203405,EQ-1133,2024-01-17,34.4
FUEL-203406,EQ-1098,2023-11-02,126.25
FUEL-203407,EQ-1104,2024-01-25,96.5
FUEL-203408,EQ-1047,2023-06-17,16.19
FUEL-203409,EQ-1061,2024-04-16,138.08
FUEL-203410,EQ-1074,2023-05-01,132.44
FUEL-203411,EQ-1059,2023-06-09,106.9
FUEL-203412,EQ-1149,2023-06-20,118.95
FUEL-203413,EQ-1041,2023-02-22,31.27
FUEL-203414,EQ-1010,2023-01-21,149.94
FUEL-203416,EQ-1130,2023-03-15,96.5
FUEL-203417,EQ-1086,2023-11-11,88.22
FUEL-203418,EQ-1056,2023-11-07,96.5
FUEL-203419,EQ-1091,2023-01-07,76.83
FUEL-203420,EQ-1028,2023-05-17,145.28
FUEL-203421,EQ-1092,2024-04-29,171.45
FUEL-203422,EQ-1120,2023-02-01,144.03
FUEL-203423,EQ-1121,2023-04-10,92.84
FUEL-203424,EQ-1123,2024-05-15,64.64
FUEL-203425,EQ-1139,2023-09-11,61.89
FUEL-203426,EQ-1012,2023-10-19,168.27
FUEL-203427,EQ-1116,2023-09-19,44.57
FUEL-203428,EQ-1007,2024-05-04,156.47
FUEL-203429,EQ-1093,2023-11-24,30.83
FUEL-203430,EQ-1071,2024-05-12,150.31
FUEL-203431,EQ-1106,2024-04-23,117.36
FUEL-203432,EQ-1097,2023-06-30,96.5
FUEL-203433,EQ-1017,2024-02-21,141.4
FUEL-203434,EQ-1052,2023-03-30,172.47
FUEL-203435,EQ-1090,2023-03-29,114.32
FUEL-203436,EQ-1130,2023-12-31,20.23
FUEL-203437,EQ-1102,2023-04-04,96.42
FUEL-203438,EQ-1019,2023-08-27,96.5
FUEL-203439,EQ-1045,2023-04-12,120.81
FUEL-203440,EQ-1124,2023-01-10,74.2
FUEL-203441,EQ-1097,2024-04-03,106.98
FUEL-203442,EQ-1018,2024-01-10,166.06
FUEL-203443,EQ-1021,2023-09-21,127.77
FUEL-203444,EQ-1065,2023-05-18,55.2
FUEL-203445,EQ-1007,2024-02-27,132.77
FUEL-203446,EQ-1035,2024-05-14,132.8
FUEL-203447,EQ-1029,2024-03-14,166.46
FUEL-203448,EQ-1006,2023-07-30,116.21
FUEL-203449,EQ-1128,2024-04-25,162.64
FUEL-203450,EQ-1048,2023-04-08,148.86
FUEL-203452,EQ-1041,2023-10-12,168.34
FUEL-203453,EQ-1038,2024-03-06,105.74
FUEL-203454,EQ-1028,2023-03-02,36.15
FUEL-203455,EQ-1081,2023-02-03,43.46
FUEL-203456,EQ-1076,2023-04-03,96.09
FUEL-203457,EQ-1121,2023-01-11,95.03
FUEL-203458,EQ-1065,2023-03-20,140.2
FUEL-203459,EQ-1090,2024-02-23,96.5
FUEL-203460,EQ-1082,2023-05-16,137.57
FUEL-203461,EQ-1037,2023-11-08,81.52
FUEL-203462,EQ-1027,2024-03-19,116.12
FUEL-203464,EQ-1008,2024-04-12,67.3
FUEL-203465,EQ-1029,2024-03-26,61.24
FUEL-203466,EQ-1090,2024-04-07,162.76
FUEL-203467,EQ-1147,2023-02-19,96.04
FUEL-203468,EQ-1092,2024-04-27,133.42
FUEL-203469,EQ-1005,2023-09-12,96.5
FUEL-203470,EQ-1049,2024-02-04,96.5
FUEL-203471,EQ-1077,2023-06-14,62.55
FUEL-203472,EQ-1008,2023-05-16,63.13
FUEL-203473,EQ-1003,2024-03-25,55.21
FUEL-203474,EQ-1084,2023-02-26,31.03
FUEL-203475,EQ-1145,2023-04-10,135.65
FUEL-203476,EQ-1013,2023-12-14,95.79
FUEL-203477,EQ-1105,2023-12-17,53.66
FUEL-203478,EQ-1006,2024-02-08,96.5
FUEL-203479,EQ-1008,2024-05-15,41.01
FUEL-203481,EQ-1102,2023-11-15,130.86
FUEL-203482,EQ-1140,2024-04-02,166.8
FUEL-203484,EQ-1029,2023-08-22,149.76
FUEL-203485,EQ-1111,2023-03-04,135.01
FUEL-203486,EQ-1079,2023-02-25,146.52
FUEL-203487,EQ-1123,2024-04-01,102.93
FUEL-203488,EQ-1055,2023-03-16,173.49
FUEL-203489,EQ-1093,2023-06-30,79.44
FUEL-203490,EQ-1008,2024-02-15,28.83
FUEL-203491,EQ-1027,2023-01-22,135.2
FUEL-203492,EQ-1091,2023-08-10,54.24
FUEL-203493,EQ-1045,2023-08-05,36.68
FUEL-203494,EQ-1057,2023-04-10,96.5
FUEL-203495,EQ-1089,2023-03-04,127.06
FUEL-203496,EQ-1047,2024-03-05,56.99
FUEL-203497,EQ-1038,2023-06-27,63.84
FUEL-203498,EQ-1046,2023-03-22,139.82
FUEL-203499,EQ-1043,2023-11-16,88.01
FUEL-203500,EQ-1030,2024-01-09,171.62
