Usage_ID,Equipment_ID,Operator_ID,Usage_Date,Hours_Used
USG-103586,EQ-1031,OP-250,2023-08-10,6.91
USG-103587,EQ-1071,OP-202,2024-03-06,5.81
USG-103588,EQ-1019,OP-268,2023-12-03,6.04
USG-103589,EQ-1002,OP-200,2023-08-23,6.77
USG-103590,EQ-1039,OP-277,2023-10-15,5.26
USG-103591,EQ-1114,OP-209,2023-06-06,11.63
USG-103593,EQ-1106,OP-206,2024-01-11,10.23
USG-103594,EQ-1142,OP-276,2023-04-17,10.91
USG-103596,EQ-1090,OP-245,2024-04-22,11.93
USG-103597,EQ-1097,OP-251,2024-01-24,5.49
USG-103598,EQ-1008,OP-UNKNOWN,2024-05-01,10.15
USG-103599,EQ-1141,OP-237,2023-08-18,3.71
USG-103600,EQ-1004,OP-228,2024-01-08,11.57
USG-103601,EQ-1102,OP-266,2024-01-25,7.48
USG-103602,EQ-1065,OP-236,2023-11-08,10.86
USG-103603,EQ-1123,OP-204,2024-04-28,9.09
USG-103604,EQ-1017,OP-243,2024-01-26,5.96
USG-103605,EQ-1011,OP-277,2024-02-12,11.97
USG-103606,EQ-1022,OP-256,2023-04-18,9.06
USG-103607,EQ-1135,OP-244,2023-08-08,4.02
USG-103608,EQ-1122,OP-230,2023-01-10,6.7
USG-103609,EQ-1027,OP-220,2024-03-05,7.25
USG-103610,EQ-1003,OP-218,2023-05-15,5.44
USG-103611,EQ-1086,OP-207,2023-06-25,6.83
USG-103612,EQ-1009,OP-275,2024-04-15,10.39
USG-103613,EQ-1117,OP-265,2023-09-02,5.61
USG-103615,EQ-1074,OP-220,2023-11-11,11.85
USG-103616,EQ-1071,OP-272,2023-10-17,11.9
USG-103617,EQ-1099,OP-279,2023-09-12,6.98
USG-103618,EQ-1040,OP-219,2023-08-20,2.08
USG-103619,EQ-1063,OP-228,2024-04-04,6.77
USG-103620,EQ-1119,OP-213,2023-04-05,6.95
USG-103621,EQ-1067,OP-266,2024-03-11,6.82
USG-103622,EQ-1086,OP-251,2023-08-09,2.7
USG-103623,EQ-1148,OP-267,2023-10-11,8.17
USG-103625,EQ-1141,OP-236,2023-06-05,6.77
USG-103626,EQ-1066,OP-219,2023-05-09,3.51
USG-103627,EQ-1118,OP-209,2023-06-03,2.27
USG-103628,EQ-1028,OP-204,2023-12-23,8.13
USG-103629,EQ-1067,OP-277,2024-01-26,1.57
USG-103630,EQ-1067,OP-211,2024-03-23,2.8
USG-103631,EQ-1148,OP-278,2023-03-06,5.47
USG-103632,EQ-1036,OP-262,2023-07-29,3.72
USG-103634,EQ-1143,OP-239,2023-01-05,2.4
USG-103635,EQ-1040,OP-214,2023-08-16,4.75
USG-103636,EQ-1128,OP-200,2023-10-21,9.97
USG-103637,EQ-1116,OP-264,2023-08-23,6.77
USG-103638,EQ-1067,OP-245,2024-01-26,6.47
USG-103639,EQ-1039,OP-260,2023-11-04,6.77
USG-103640,EQ-1006,OP-257,2023-05-16,7.94
USG-103641,EQ-1115,OP-UNKNOWN,2024-04-27,8.93
USG-103642,EQ-1073,OP-251,2024-05-08,6.77
USG-103643,EQ-1057,OP-257,2023-06-29,6.77
USG-103645,EQ-1103,OP-237,2023-07-28,3.87
USG-103646,EQ-1073,OP-235,2023-08-14,6.37
USG-103647,EQ-1143,OP-274,2024-02-22,4.15
USG-103648,EQ-1003,OP-231,2023-07-27,6.77
USG-103649,EQ-1116,OP-200,2024-01-21,11.54
USG-103650,EQ-1123,OP-239,2023-11-01,11.9
USG-103652,EQ-1009,OP-203,2023-03-29,4.58
USG-103653,EQ-1091,OP-275,2023-08-05,3.95
USG-103654,EQ-1077,OP-252,2023-12-26,3.2
USG-103655,EQ-1027,OP-203,2024-02-24,4.06
USG-103657,EQ-1098,OP-278,2023-09-02,2.59
USG-103658,EQ-1145,OP-254,2023-12-22,6.7
USG-103659,EQ-1050,OP-271,2024-02-26,10.51
USG-103660,EQ-1062,OP-219,2024-03-19,7.31
USG-103661,EQ-1066,OP-230,2023-05-21,10.89
USG-103662,EQ-1099,OP-204,2023-09-08,8.23
USG-103663,EQ-1058,OP-259,2023-11-08,2.78
USG-103664,EQ-1006,OP-275,2023-10-13,5.4
USG-103665,EQ-1077,OP-275,2023-10-01,2.57
USG-103666,EQ-1083,OP-200,2024-03-09,3.99
USG-103667,EQ-1121,OP-212,2024-01-06,11.51
USG-103668,EQ-1038,OP-216,2023-11-06,4.96
USG-103669,EQ-1044,OP-206,2023-01-04,11.56
USG-103670,EQ-1014,OP-241,2023-08-06,6.77
USG-103671,EQ-1049,OP-232,2024-05-10,6.9
USG-103672,EQ-1022,OP-200,2023-01-25,2.97
USG-103673,EQ-1135,OP-248,2024-03-02,6.77
USG-103674,EQ-1143,OP-261,2023-03-07,2.27
USG-103675,EQ-1067,OP-263,2023-12-13,11.46
USG-103676,EQ-1105,OP-246,2024-05-11,7.86
USG-103677,EQ-1018,OP-267,2023-10-08,5.81
USG-103678,EQ-1134,OP-250,2024-02-25,2.16
USG-103679,EQ-1057,OP-219,2023-04-08,8.75
USG-103680,EQ-1061,OP-224,2023-06-12,2.19
USG-103681,EQ-1111,OP-231,2023-03-17,2.21
USG-103682,EQ-1058,OP-243,2023-03-13,10.8
USG-103683,EQ-1102,OP-213,2023-03-31,6.34
USG-103684,EQ-1145,OP-221,2024-04-24,7.96
USG-103685,EQ-1066,OP-266,2023-05-23,11.18
USG-103686,EQ-1138,OP-214,2024-03-22,4.75
USG-103687,EQ-1056,OP-232,2023-01-13,4.86
USG-103688,EQ-1021,OP-240,2023-12-26,9.71
USG-103689,EQ-1099,OP-221,2024-02-04,7.9
USG-103690,EQ-1091,OP-219,2023-01-09,5.6
USG-103691,EQ-1043,OP-222,2024-03-29,9.11
USG-103692,EQ-1048,OP-238,2023-02-07,6.77
USG-103693,EQ-1088,OP-275,2023-10-18,3.89
USG-103694,EQ-1146,OP-245,2024-05-15,9.52
USG-103695,EQ-1037,OP-257,2023-05-18,6.77
USG-103696,EQ-1055,OP-258,2023-01-07,3.06
USG-103697,EQ-1118,OP-213,2023-02-22,4.56
USG-103698,EQ-1052,OP-201,2023-10-06,4.12
USG-103699,EQ-1130,OP-273,2024-05-08,8.19
USG-103701,EQ-1051,OP-256,2023-04-28,9.51
USG-103702,EQ-1089,OP-200,2023-08-30,6.77
USG-103703,EQ-1005,OP-217,2023-10-06,2.23
USG-103704,EQ-1041,OP-255,2024-01-26,4.93
USG-103705,EQ-1083,OP-211,2023-12-17,6.77
USG-103706,EQ-1020,OP-214,2023-11-13,4.19
USG-103707,EQ-1109,OP-226,2023-12-20,1.61
USG-103708,EQ-1033,OP-204,2023-03-20,1.53
USG-103709,EQ-1069,OP-235,2023-04-12,3.65
USG-103710,EQ-1111,OP-218,2024-03-10,6.77
USG-103711,EQ-1106,OP-228,2023-03-05,5.98
USG-103712,EQ-1142,OP-239,2023-01-05,4.17
USG-103715,EQ-1024,OP-238,2023-03-15,8.78
USG-103716,EQ-1033,OP-215,2023-03-07,8.37
USG-103717,EQ-1104,OP-253,2023-02-20,2.78
USG-103718,EQ-1084,OP-231,2023-12-23,11.79
USG-103719,EQ-1083,OP-270,2023-04-09,8.18
USG-103720,EQ-1069,OP-239,2023-09-12,5.07
USG-103722,EQ-1083,OP-255,2024-03-03,7.2
USG-103723,EQ-1102,OP-210,2023-08-16,11.68
USG-103725,EQ-1120,OP-269,2023-08-10,10.36
USG-103726,EQ-1033,OP-228,2023-07-08,8.77
USG-103727,EQ-1093,OP-223,2023-01-24,7.42
USG-103729,EQ-1140,OP-239,2024-01-24,3.0
USG-103730,EQ-1083,OP-213,2023-02-14,6.77
USG-103731,EQ-1091,OP-273,2023-08-26,6.77
USG-103733,EQ-1096,OP-265,2023-04-11,9.36
USG-103734,EQ-1129,OP-266,2023-10-28,8.71
USG-103736,EQ-1122,OP-276,2023-03-06,11.25
USG-103737,EQ-1012,OP-228,2023-04-19,7.18
USG-103738,EQ-1090,OP-218,2023-09-20,11.41
USG-103739,EQ-1131,OP-213,2023-10-07,3.97
USG-103740,EQ-1101,OP-206,2023-12-31,8.27
USG-103741,EQ-1127,OP-278,2023-10-26,11.4
USG-103742,EQ-1076,OP-240,2023-08-25,4.15
USG-103743,EQ-1070,OP-205,2023-08-20,3.29
USG-103744,EQ-1098,OP-243,2023-05-26,6.25
USG-103745,EQ-1145,OP-250,2023-01-16,4.12
USG-103746,EQ-1131,OP-278,2023-09-22,8.96
USG-103747,EQ-1013,OP-277,2023-12-27,5.32
USG-103748,EQ-1115,OP-228,2024-04-17,8.49
USG-103749,EQ-1018,OP-267,2023-06-08,4.72
USG-103750,EQ-1053,OP-256,2023-11-30,10.32
USG-103751,EQ-1099,OP-224,2023-06-11,1.53
USG-103752,EQ-1055,OP-220,2023-03-18,6.76
USG-103753,EQ-1060,OP-252,2023-10-25,11.52
USG-103754,EQ-1011,OP-228,2023-02-14,11.26
USG-103755,EQ-1100,OP-220,2023-08-23,8.96
USG-103756,EQ-1072,OP-219,2023-05-15,6.77
USG-103757,EQ-1032,OP-261,2023-09-07,7.93
USG-103758,EQ-1149,OP-245,2023-06-10,11.86
USG-103759,EQ-1038,OP-252,2023-02-28,6.77
USG-103760,EQ-1079,OP-246,2023-10-16,5.61
USG-103761,EQ-1027,OP-231,2024-04-19,8.17
USG-103762,EQ-1003,OP-241,2023-01-16,11.01
USG-103763,EQ-1038,OP-269,2023-11-29,1.78
USG-103764,EQ-1072,OP-245,2023-05-08,5.4
USG-103765,EQ-1087,OP-206,2023-03-06,4.99
USG-103767,EQ-1035,OP-224,2023-10-23,6.77
USG-103768,EQ-1105,OP-266,2023-04-02,5.7
USG-103769,EQ-1036,OP-254,2024-03-31,6.77
USG-103770,EQ-1047,OP-272,2023-08-16,1.75
USG-103771,EQ-1009,OP-259,2023-01-13,6.77
USG-103772,EQ-1027,OP-207,2023-04-17,4.75
USG-103774,EQ-1060,OP-229,2023-10-29,2.26
USG-103776,EQ-1040,OP-253,2023-01-22,2.82
USG-103777,EQ-1059,OP-256,2024-01-19,2.07
USG-103778,EQ-1143,OP-269,2023-10-02,10.85
USG-103779,EQ-1015,OP-219,2023-03-23,8.78
USG-103780,EQ-1020,OP-221,2023-08-04,10.97
USG-103781,EQ-1107,OP-274,2023-06-15,6.66
USG-103783,EQ-1065,OP-243,2023-04-01,7.28
USG-103784,EQ-1120,OP-268,2023-05-14,6.77
USG-103785,EQ-1069,OP-261,2023-08-28,11.94
USG-103786,EQ-1131,OP-258,2024-05-03,3.13
USG-103787,EQ-1034,OP-218,2024-04-02,8.93
USG-103788,EQ-1065,OP-203,2023-01-01,2.28
USG-103789,EQ-1108,OP-249,2024-01-09,1.61
USG-103790,EQ-1102,OP-260,2024-05-11,8.18
USG-103791,EQ-1149,OP-215,2024-03-26,4.26
USG-103792,EQ-1092,OP-247,2023-12-11,5.69
USG-103796,EQ-1072,OP-254,2024-05-14,6.15
USG-103798,EQ-1023,OP-273,2024-04-18,2.04
USG-103799,EQ-1142,OP-203,2024-01-07,3.06
USG-103800,EQ-1144,OP-229,2023-12-27,2.36
USG-103801,EQ-1044,OP-260,2023-07-06,6.47
USG-103802,EQ-1085,OP-276,2023-08-05,11.87
USG-103803,EQ-1065,OP-221,2023-06-27,8.64
USG-103804,EQ-1066,OP-221,2023-01-29,2.69
USG-103805,EQ-1054,OP-205,2024-04-26,5.35
USG-103806,EQ-1048,OP-278,2024-01-28,5.95
USG-103807,EQ-1146,OP-277,2023-08-18,8.6
USG-103808,EQ-1001,OP-240,2023-06-25,9.86
USG-103809,EQ-1011,OP-266,2023-06-02,6.85
USG-103810,EQ-1008,OP-227,2024-05-04,5.71
USG-103811,EQ-1011,OP-256,2023-05-11,6.77
USG-103812,EQ-1142,OP-223,2023-05-13,3.03
USG-103813,EQ-1027,OP-214,2023-02-16,6.77
USG-103814,EQ-1095,OP-209,2024-05-07,5.96
USG-103815,EQ-1141,OP-241,2023-11-02,4.05
USG-103816,EQ-1105,OP-226,2023-01-27,8.79
USG-103817,EQ-1136,OP-UNKNOWN,2024-01-24,8.39
USG-103818,EQ-1039,OP-263,2023-12-06,6.77
USG-103819,EQ-1075,OP-220,2024-02-26,11.24
USG-103820,EQ-1140,OP-278,2023-03-14,9.95
USG-103821,EQ-1065,OP-269,2023-05-24,4.59
USG-103822,EQ-1116,OP-261,2024-01-05,6.48
USG-103823,EQ-1046,OP-255,2023-02-10,7.12
USG-103824,EQ-1088,OP-279,2024-03-02,10.57
USG-103825,EQ-1128,OP-279,2023-08-21,6.34
USG-103826,EQ-1075,OP-265,2023-05-13,11.65
USG-103827,EQ-1001,OP-278,2024-04-19,7.6
USG-103828,EQ-1054,OP-200,2023-12-20,3.41
USG-103829,EQ-1016,OP-274,2023-04-17,6.92
USG-103830,EQ-1039,OP-267,2023-05-27,4.05
USG-103831,EQ-1089,OP-208,2023-07-04,2.93
USG-103832,EQ-1061,OP-207,2024-05-09,8.4
USG-103833,EQ-1064,OP-240,2024-05-10,2.88
USG-103834,EQ-1076,OP-206,2023-04-20,3.35
USG-103835,EQ-1125,OP-252,2023-11-22,6.29
USG-103836,EQ-1107,OP-208,2024-02-14,2.3
USG-103837,EQ-1003,OP-223,2023-10-13,9.88
USG-103838,EQ-1106,OP-238,2023-06-27,6.89
USG-103839,EQ-1090,OP-237,2023-02-10,6.77
USG-103840,EQ-1141,OP-222,2023-06-23,11.11
USG-103841,EQ-1138,OP-274,2023-01-22,11.5
USG-103842,EQ-1134,OP-222,2023-10-02,8.77
USG-103843,EQ-1073,OP-204,2023-06-18,8.53
USG-103844,EQ-1042,OP-269,2023-10-12,9.82
USG-103845,EQ-1042,OP-220,2024-04-14,11.42
USG-103846,EQ-1075,OP-256,2024-04-20,5.59
USG-103847,EQ-1138,OP-243,2023-04-06,9.26
USG-103848,EQ-1062,OP-264,2024-04-12,10.23
USG-103849,EQ-1020,OP-200,2023-07-28,10.15
USG-103850,EQ-1088,OP-247,2023-09-03,3.32
USG-103851,EQ-1033,OP-257,2023-09-13,2.09
USG-103852,EQ-1086,OP-274,2023-08-29,9.65
USG-103853,EQ-1032,OP-244,2024-02-22,11.07
USG-103854,EQ-1041,OP-205,2024-01-26,5.09
USG-103855,EQ-1105,OP-228,2023-10-24,11.82
USG-103856,EQ-1075,OP-253,2023-09-02,11.52
USG-103857,EQ-1149,OP-236,2023-07-24,7.04
USG-103858,EQ-1087,OP-201,2023-06-02,8.55
USG-103859,EQ-1110,OP-229,2023-04-17,10.41
USG-103860,EQ-1041,OP-277,2023-06-19,8.74
USG-103861,EQ-1108,OP-230,2023-12-13,7.62
USG-103862,EQ-1071,OP-253,2023-05-21,8.18
USG-103863,EQ-1052,OP-216,2024-04-28,11.53
USG-103864,EQ-1007,OP-230,2024-01-05,10.61
USG-103865,EQ-1139,OP-245,2023-08-06,6.77
USG-103866,EQ-1140,OP-209,2023-01-20,6.77
USG-103867,EQ-1055,OP-235,2024-03-04,6.31
USG-103868,EQ-1115,OP-265,2024-01-28,11.22
USG-103869,EQ-1110,OP-247,2023-08-25,10.93
USG-103870,EQ-1126,OP-243,2023-11-10,1.77
USG-103871,EQ-1061,OP-249,2023-03-10,6.15
USG-103872,EQ-1093,OP-236,2024-04-04,5.12
USG-103873,EQ-1080,OP-246,2023-03-15,6.77
USG-103874,EQ-1135,OP-264,2023-03-25,6.77
USG-103875,EQ-1024,OP-278,2023-11-19,10.24
USG-103876,EQ-1075,OP-240,2023-03-18,9.79
USG-103877,EQ-1121,OP-279,2024-03-27,6.89
USG-103878,EQ-1036,OP-207,2023-04-07,10.51
USG-103879,EQ-1023,OP-236,2024-03-25,6.77
USG-103880,EQ-1149,OP-255,2023-04-30,9.75
USG-103881,EQ-1023,OP-211,2024-02-26,6.77
USG-103882,EQ-1042,OP-273,2023-06-12,6.77
USG-103883,EQ-1122,OP-232,2023-02-15,3.99
USG-103884,EQ-1077,OP-211,2023-10-11,11.65
USG-103885,EQ-1077,OP-229,2023-05-15,6.47
USG-103886,EQ-1110,OP-259,2023-08-07,6.68
USG-103887,EQ-1032,OP-214,2023-03-19,2.41
USG-103889,EQ-1134,OP-206,2023-10-12,2.24
USG-103890,EQ-1105,OP-246,2023-03-22,2.63
USG-103891,EQ-1009,OP-208,2023-12-10,11.62
USG-103892,EQ-1052,OP-219,2023-04-30,8.07
USG-103893,EQ-1076,OP-208,2024-04-11,6.77
USG-103895,EQ-1082,OP-203,2023-02-27,3.17
USG-103896,EQ-1063,OP-233,2023-10-31,6.77
USG-103897,EQ-1065,OP-260,2024-01-30,6.77
USG-103898,EQ-1116,OP-219,2023-07-03,3.1
USG-103899,EQ-1096,OP-226,2023-03-02,8.45
USG-103900,EQ-1128,OP-211,2023-11-30,11.75
USG-103901,EQ-1112,OP-203,2024-05-03,7.93
USG-103902,EQ-1052,OP-251,2024-03-21,6.77
USG-103903,EQ-1071,OP-276,2024-03-17,8.71
USG-103904,EQ-1035,OP-231,2023-04-22,6.77
USG-103905,EQ-1081,OP-201,2024-05-02,11.09
USG-103906,EQ-1012,OP-225,2023-05-08,10.37
USG-103907,EQ-1103,OP-268,2024-02-03,8.81
USG-103908,EQ-1141,OP-221,2023-05-05,1.55
USG-103909,EQ-1047,OP-241,2024-04-12,8.7
USG-103910,EQ-1086,OP-245,2023-06-11,8.01
USG-103911,EQ-1147,OP-203,2024-05-08,10.55
USG-103912,EQ-1060,OP-269,2023-10-15,6.63
USG-103913,EQ-1144,OP-224,2023-03-16,1.84
USG-103914,EQ-1105,OP-246,2023-09-23,9.9
USG-103915,EQ-1122,OP-234,2023-02-20,2.43
USG-103916,EQ-1058,OP-242,2023-06-26,6.55
USG-103917,EQ-1066,OP-238,2023-01-03,9.65
USG-103920,EQ-1096,OP-266,2023-11-08,1.73
USG-103921,EQ-1086,OP-234,2023-07-14,3.34
USG-103922,EQ-1063,OP-232,2024-04-18,10.38
USG-103923,EQ-1115,OP-234,2024-02-18,9.89
USG-103924,EQ-1080,OP-243,2024-03-09,9.77
USG-103925,EQ-1059,OP-211,2023-02-17,11.78
USG-103926,EQ-1038,OP-266,2023-07-12,4.3
USG-103927,EQ-1025,OP-256,2024-01-16,9.88
USG-103928,EQ-1094,OP-207,2024-04-27,8.13
USG-103929,EQ-1149,OP-203,2024-02-04,5.77
USG-103930,EQ-1092,OP-214,2023-02-05,9.8
USG-103931,EQ-1004,OP-267,2023-11-18,10.65
USG-103932,EQ-1118,OP-253,2023-03-30,4.97
USG-103933,EQ-1085,OP-215,2023-06-06,5.23
USG-103934,EQ-1099,OP-242,2023-05-31,9.29
USG-103935,EQ-1090,OP-216,2023-09-01,11.66
USG-103936,EQ-1017,OP-257,2023-04-15,8.45
USG-103937,EQ-1081,OP-229,2023-06-10,8.97
USG-103938,EQ-1041,OP-265,2023-11-07,11.53
USG-103939,EQ-1013,OP-201,2023-08-27,2.82
USG-103940,EQ-1072,OP-243,2023-08-18,6.77
USG-103941,EQ-1010,OP-272,2023-06-04,11.17
USG-103942,EQ-1062,OP-244,2024-02-01,10.04
USG-103943,EQ-1054,OP-268,2024-02-19,5.76
USG-103944,EQ-1142,OP-226,2023-01-25,4.92
USG-103945,EQ-1116,OP-260,2023-02-19,7.38
USG-103946,EQ-1016,OP-259,2024-06-05,9.8
USG-103949,EQ-1147,OP-238,2023-03-30,11.14
USG-103950,EQ-1132,OP-243,2024-05-11,12.0
USG-103951,EQ-1074,OP-263,2023-08-23,7.39
USG-103952,EQ-1037,OP-222,2023-06-21,9.39
USG-103953,EQ-1142,OP-270,2024-05-11,6.57
USG-103954,EQ-1015,OP-251,2023-07-30,6.02
USG-103955,EQ-1052,OP-227,2024-02-29,6.32
USG-103956,EQ-1103,OP-267,2023-03-10,1.51
USG-103958,EQ-1011,OP-262,2023-09-24,6.88
USG-103959,EQ-1111,OP-274,2023-04-26,10.33
USG-103960,EQ-1008,OP-265,2023-05-01,3.12
USG-103961,EQ-1111,OP-238,2023-10-04,8.68
USG-103962,EQ-1088,OP-260,2024-02-13,10.03
USG-103963,EQ-1113,OP-260,2023-07-22,9.62
USG-103964,EQ-1128,OP-275,2023-05-19,1.54
USG-103965,EQ-1010,OP-242,2024-01-27,3.45
USG-103966,EQ-1101,OP-228,2023-01-30,5.58
USG-103967,EQ-1065,OP-247,2024-05-02,7.92
USG-103968,EQ-1008,OP-259,2024-01-21,9.49
USG-103969,EQ-1058,OP-255,2023-09-21,4.35
USG-103970,EQ-1122,OP-216,2023-06-25,9.48
USG-103971,EQ-1006,OP-245,2024-03-06,9.09
USG-103972,EQ-1053,OP-263,2023-08-11,2.86
USG-103973,EQ-1090,OP-220,2024-01-31,6.39
USG-103974,EQ-1056,OP-222,2023-04-06,2.57
USG-103975,EQ-1058,OP-206,2023-01-04,3.0
USG-103976,EQ-1008,OP-257,2023-01-06,10.81
USG-103977,EQ-1031,OP-268,2024-03-30,4.45
USG-103978,EQ-1021,OP-262,2024-04-01,4.33
USG-103979,EQ-1025,OP-247,2024-01-21,6.51
USG-103980,EQ-1098,OP-249,2023-06-01,4.73
USG-103981,EQ-1036,OP-262,2023-12-07,6.37
USG-103982,EQ-1111,OP-241,2023-04-16,6.23
USG-103983,EQ-1109,OP-246,2023-11-12,2.89
USG-103984,EQ-1054,OP-273,2023-01-20,11.06
USG-103985,EQ-1132,OP-227,2023-02-11,6.77
USG-103986,EQ-1130,OP-274,2024-02-27,9.88
USG-103987,EQ-1007,OP-201,2023-07-22,9.23
USG-103988,EQ-1009,OP-258,2023-04-25,6.45
USG-103989,EQ-1145,OP-268,2023-08-08,5.26
USG-103990,EQ-1000,OP-242,2023-04-05,5.5
USG-103991,EQ-1083,OP-251,2023-05-04,3.66
USG-103992,EQ-1106,OP-277,2023-05-12,4.53
USG-103993,EQ-1144,OP-236,2023-08-01,8.36
USG-103994,EQ-1120,OP-262,2023-04-22,10.45
USG-103996,EQ-1042,OP-249,2023-12-03,8.9
USG-103997,EQ-1052,OP-264,2023-08-20,11.79
USG-103998,EQ-1100,OP-UNKNOWN,2023-02-19,6.77
USG-104000,EQ-1039,OP-238,2024-04-18,7.36
USG-104001,EQ-1050,OP-265,2023-07-02,4.43
USG-104002,EQ-1110,OP-278,2023-10-12,2.52
USG-104003,EQ-1093,OP-271,2023-02-25,6.65
USG-104004,EQ-1069,OP-273,2024-03-03,9.82
USG-104005,EQ-1059,OP-270,2024-03-27,10.86
USG-104006,EQ-1033,OP-273,2023-01-16,5.12
USG-104007,EQ-1141,OP-269,2024-02-14,6.15
USG-104008,EQ-1138,OP-256,2023-05-21,1.96
USG-104009,EQ-1130,OP-227,2023-09-15,4.9
USG-104010,EQ-1011,OP-273,2023-11-27,4.44
USG-104011,EQ-1042,OP-228,2023-06-02,4.14
USG-104012,EQ-1084,OP-214,2023-04-06,5.58
USG-104013,EQ-1129,OP-200,2023-09-24,10.61
USG-104014,EQ-1074,OP-200,2024-04-08,3.73
USG-104015,EQ-1112,OP-255,2024-01-12,9.29
USG-104016,EQ-1020,OP-214,2024-02-20,4.0
USG-104017,EQ-1103,OP-244,2023-10-10,8.97
USG-104018,EQ-1144,OP-205,2023-01-22,4.8
USG-104019,EQ-1055,OP-216,2024-03-08,8.45
USG-104022,EQ-1075,OP-259,2023-02-18,5.44
USG-104023,EQ-1023,OP-277,2023-10-18,11.09
USG-104024,EQ-1095,OP-245,2023-06-22,10.04
USG-104025,EQ-1056,OP-273,2023-07-30,6.05
USG-104026,EQ-1019,OP-268,2023-01-06,3.05
USG-104027,EQ-1041,OP-271,2024-04-09,11.33
USG-104028,EQ-1125,OP-212,2023-11-04,7.71
USG-104029,EQ-1035,OP-224,2023-05-24,2.92
USG-104030,EQ-1067,OP-206,2024-04-28,10.66
USG-104031,EQ-1120,OP-266,2023-10-12,6.21
USG-104032,EQ-1099,OP-208,2023-12-20,3.4
USG-104033,EQ-1033,OP-229,2024-04-14,11.96
USG-104035,EQ-1016,OP-215,2023-12-08,8.96
USG-104036,EQ-1056,OP-223,2023-06-16,6.83
USG-104038,EQ-1142,OP-264,2023-12-25,2.61
USG-104039,EQ-1149,OP-213,2023-10-20,2.01
USG-104040,EQ-1007,OP-211,2023-02-03,6.77
USG-104041,EQ-1108,OP-UNKNOWN,2023-03-04,2.58
USG-104042,EQ-1142,OP-232,2023-05-11,10.32
USG-104044,EQ-1060,OP-272,2023-06-16,5.2
USG-104045,EQ-1002,OP-242,2024-02-29,5.85
USG-104046,EQ-1116,OP-250,2023-08-10,7.99
USG-104047,EQ-1089,OP-205,2023-09-07,4.38
USG-104048,EQ-1004,OP-245,2023-08-21,6.15
USG-104049,EQ-1080,OP-268,2023-05-28,7.85
USG-104050,EQ-1088,OP-212,2023-07-20,6.7
USG-104051,EQ-1102,OP-237,2023-12-11,4.86
USG-104052,EQ-1034,OP-249,2023-03-08,5.57
USG-104053,EQ-1099,OP-269,2023-07-24,4.74
USG-104054,EQ-1069,OP-251,2024-03-24,11.98
USG-104055,EQ-1123,OP-215,2023-07-22,6.73
USG-104056,EQ-1075,OP-208,2024-04-04,11.49
USG-104057,EQ-1037,OP-235,2023-04-02,5.09
USG-104058,EQ-1008,OP-UNKNOWN,2023-06-14,8.0
USG-104059,EQ-1016,OP-213,2023-07-05,6.77
USG-104060,EQ-1002,OP-229,2023-06-19,9.05
USG-104061,EQ-1095,OP-202,2023-06-18,3.91
USG-104062,EQ-1062,OP-215,2023-01-04,11.17
USG-104064,EQ-1019,OP-203,2024-02-18,6.6
USG-104065,EQ-1050,OP-259,2024-03-24,7.21
USG-104066,EQ-1077,OP-219,2023-02-19,7.07
USG-104067,EQ-1055,OP-272,2024-03-19,2.35
USG-104068,EQ-1003,OP-272,2023-07-16,11.72
USG-104069,EQ-1118,OP-278,2024-01-22,8.63
USG-104070,EQ-1121,OP-236,2024-02-02,2.84
USG-104071,EQ-1076,OP-268,2023-03-15,6.69
USG-104072,EQ-1080,OP-223,2023-03-07,2.73
USG-104073,EQ-1134,OP-223,2023-11-10,6.77
USG-104074,EQ-1086,OP-270,2024-01-12,6.45
USG-104076,EQ-1139,OP-238,2023-06-14,6.19
USG-104077,EQ-1033,OP-260,2023-06-10,10.13
USG-104079,EQ-1024,OP-204,2023-09-04,11.38
USG-104080,EQ-1067,OP-215,2023-01-08,11.18
USG-104081,EQ-1097,OP-245,2023-12-29,3.65
USG-104082,EQ-1122,OP-215,2023-12-16,10.1
USG-104083,EQ-1148,OP-221,2023-11-15,1.8
USG-104084,EQ-1011,OP-238,2023-04-26,6.71
USG-104085,EQ-1138,OP-270,2024-01-03,6.77
USG-104086,EQ-1129,OP-260,2023-09-20,11.96
USG-104087,EQ-1033,OP-273,2023-10-30,3.78
USG-104088,EQ-1056,OP-262,2024-04-07,11.5
USG-104089,EQ-1030,OP-223,2023-04-28,7.35
USG-104090,EQ-1112,OP-UNKNOWN,2023-08-19,4.78
USG-104091,EQ-1134,OP-250,2023-10-12,9.09
USG-104092,EQ-1001,OP-228,2023-07-26,11.81
USG-104093,EQ-1003,OP-UNKNOWN,2024-05-10,2.96
USG-104094,EQ-1140,OP-215,2024-03-19,8.27
USG-104095,EQ-1148,OP-227,2024-03-15,11.56
USG-104096,EQ-1142,OP-256,2023-03-10,3.76
USG-104097,EQ-1002,OP-246,2023-11-26,7.48
USG-104098,EQ-1009,OP-251,2023-12-04,6.77
USG-104099,EQ-1090,OP-212,2023-04-04,4.28
USG-104100,EQ-1133,OP-235,2023-10-24,2.68
USG-104102,EQ-1099,OP-259,2023-10-13,8.93
USG-104103,EQ-1057,OP-232,2023-11-17,8.74
USG-104104,EQ-1148,OP-246,2024-01-13,8.07
USG-104105,EQ-1066,OP-279,2023-05-07,11.17
USG-104106,EQ-1104,OP-250,2023-06-22,5.7
